,habit,disorder,void_volume,molecule_name,crystal_system,calculated_density,packing_coefficient,2theta_0,2theta_1,2theta_2,2theta_3,2theta_4,2theta_5,2theta_6,2theta_7,2theta_8,2theta_9,Fe,S,Y,W,Sn,Ni,Ag,Na,Er,P,Hg,N,Rh,F,Dy,Co,La,Tm,K,Nd,C,Pt,Ti,Rb,Ga,U,Sm,Ge,As,Sc,V,Lu,Gd,H,Mn,Yb,Cs,Th,Mg,Cr,I,Sb,Be,Ca,Ce,Al,In,Cd,Sr,Np,Eu,Ir,Tb,Pu,Re,Hf,Ru,Li,Au,Cu,B,Ho,Mo,Ba,Pd,Zn,Pb,Se,Pr,Nb,Cl,Br,Te,Zr,Bi,Si,O
47,,0,79.0547798066595,cifs/acscombsci.5b00188_5020072_clean.cif,triclinic,0.4296169078414416,0.1689826117621528,6.9399999999999995,6.92,6.96,6.9,9.280000000000001,9.3,6.98,6.88,9.26,9.32,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
48,,0,86.46409989594173,cifs/acscombsci.5b00188_5024922_clean.cif,triclinic,0.2950156907672885,0.11361690977377938,5.2,5.22,5.18,5.24,8.3,5.16,6.66,8.280000000000001,5.26,8.32,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23
49,,0,80.32106782106783,cifs/acscombsci.5b00188_5036495_clean.cif,triclinic,0.3383857384367057,0.1544500520708163,6.12,5.52,6.140000000000001,6.1,5.5,5.54,6.16,6.08,5.48,5.5600000000000005,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
50,,0,47.85289115646258,cifs/acscombsci.5b00188_5040209_clean.cif,triclinic,1.0463541748951644,0.3935038804254096,6.28,6.3,6.26,6.32,6.24,6.34,9.08,9.1,9.06,6.22,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
51,,0,61.74250153029994,cifs/acscombsci.5b00188_8372_clean.cif,triclinic,0.9589447813810875,0.293677663601947,10.4,10.42,10.379999999999999,10.440000000000001,10.36,10.46,10.34,10.48,10.32,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
52,,0,47.2910927456382,cifs/acs.inorgchem.5b02108_ic5b02108_si_002_clean.cif,triclinic,1.2103271261037867,0.4166435826408126,8.24,8.22,8.26,8.2,8.280000000000001,8.18,8.3,8.16,15.02,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,8,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
53,,0,17.151702786377708,cifs/acs.inorgchem.5b02378_ic5b02378_si_002_clean.cif,triclinic,2.344166243831926,0.6471044320034662,7.6,7.58,7.4399999999999995,7.46,7.62,7.42,13.0,7.5600000000000005,15.34,7.48,0,0,0,0,0,4,0,0,0,0,0,24,0,0,8,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
54,,0,43.73916059660076,cifs/acs.inorgchem.5b02973_ic5b02973_si_002_clean.cif,triclinic,1.027837190461683,0.43063469452358344,9.46,9.48,9.440000000000001,9.5,9.42,8.2,20.0,8.18,20.02,19.98,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
55,,0,22.933884297520663,cifs/acs.inorgchem.6b00081_ic6b00081_si_001_clean.cif,triclinic,1.162123459163585,0.5112777136998591,5.78,5.76,5.8,5.74,5.82,5.72,5.84,17.380000000000003,5.7,17.4,0,0,0,0,0,18,0,0,0,0,0,180,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,,0,41.97142857142857,cifs/acs.inorgchem.6b00136_ic6b00136_si_002_clean.cif,triclinic,1.1766909109319321,0.42725483146387394,11.42,11.4,6.08,11.440000000000001,6.1,6.0600000000000005,11.379999999999999,6.36,6.34,11.46,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32
57,,0,64.53161100609115,cifs/acs.inorgchem.6b00276_ic6b00276_si_006_clean.cif,triclinic,0.7613203691020892,0.29755815694888177,6.5600000000000005,6.54,6.58,6.52,10.18,8.56,10.2,6.6,8.58,10.16,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,36,0,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,240
58,,0,33.75661375661376,cifs/acs.inorgchem.6b00433_ic6b00433_si_002_clean.cif,triclinic,1.1039528545019055,0.49921542691150533,8.06,8.08,6.42,6.4399999999999995,6.4,8.04,8.1,11.3,6.46,11.32,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,,0,36.101190476190474,cifs/acs.inorgchem.6b00894_ic6b00894_si_002_clean.cif,triclinic,1.106918008249846,0.4811084066654185,8.6,8.58,8.620000000000001,8.56,8.64,9.08,9.06,8.54,9.1,8.66,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,48
60,,0,20.33144879375081,cifs/acs.inorgchem.6b00894_ic6b00894_si_003_clean.cif,triclinic,1.3605930633648045,0.5481228155887106,7.02,7.04,7.0,7.0600000000000005,13.98,14.0,13.96,6.98,14.02,7.08,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
61,,0,66.25763810948996,cifs/acs.inorgchem.6b01211_ic6b01211_si_002_clean.cif,triclinic,0.8228019711401161,0.2995650160520519,11.92,7.16,11.9,7.140000000000001,7.18,11.940000000000001,11.879999999999999,7.12,7.2,11.96,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
62,,0,36.81956714632923,cifs/acs.inorgchem.6b01416_ic6b01416_si_004_clean.cif,triclinic,1.342865356529594,0.48447091916935553,8.280000000000001,8.26,8.3,8.24,8.32,8.22,8.34,8.2,8.36,8.18,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
63,,0,25.7843137254902,cifs/acs.inorgchem.6b01569_ic6b01569_si_002_clean.cif,triclinic,1.1132463418242344,0.5082965489566613,5.1,5.08,5.12,5.06,5.14,5.04,11.32,5.16,5.02,11.3,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
64,,0,77.23489860757539,cifs/acs.inorgchem.6b01740_ic6b01740_si_002_clean.cif,triclinic,0.47330912174552126,0.20547510684638778,8.32,8.3,8.34,8.280000000000001,8.36,8.26,8.379999999999999,6.78,6.8,8.24,0,48,0,0,0,0,0,0,0,0,0,240,0,0,0,24,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,54.05071606884771,cifs/acs.inorgchem.6b01762_ic6b01762_si_002_clean.cif,triclinic,2.3119924199108643,0.3568028056751156,8.68,8.66,5.0,8.7,8.64,6.4,5.02,8.72,6.38,6.42,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548
66,,0,52.890657729367405,cifs/acs.inorgchem.6b02407_ic6b02407_si_002_clean.cif,triclinic,0.9608224644733885,0.38321038445169525,10.879999999999999,10.9,10.86,10.92,10.84,12.18,12.16,12.2,10.940000000000001,12.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32
67,,0,45.81839904420549,cifs/acs.inorgchem.6b02407_ic6b02407_si_003_clean.cif,triclinic,1.1219158799493303,0.4412506435596045,10.66,10.68,10.7,10.64,10.719999999999999,10.8,10.620000000000001,10.82,10.780000000000001,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,64
68,,0,68.5375,cifs/acs.inorgchem.6b02413_ic6b02413_si_002_clean.cif,triclinic,0.8042736863889898,0.2669637665939137,5.5600000000000005,5.54,5.58,5.52,5.6,5.5,5.62,5.48,6.42,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
69,,0,40.69593787335723,cifs/acs.inorgchem.6b02514_ic6b02514_si_002_clean.cif,triclinic,1.3515389216158866,0.420565749235474,8.46,8.44,8.48,8.42,8.5,8.4,8.52,8.379999999999999,12.940000000000001,12.92,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,,0,62.31944444444445,cifs/acs.inorgchem.6b02696_ic6b02696_si_002_clean.cif,triclinic,0.9087725395604188,0.30941189615076786,11.100000000000001,11.08,11.120000000000001,11.06,11.14,11.04,11.16,7.08,7.0600000000000005,11.02,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,384
71,,0,19.711299153807865,cifs/acs.jchemed.6b00258_ed6b00258_si_005_clean.cif,triclinic,1.466299372607992,0.5566872893717619,6.18,6.16,6.2,6.140000000000001,6.22,6.12,6.24,13.66,13.68,6.1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
72,,0,50.082644628099175,cifs/acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean.cif,triclinic,1.2723731801162068,0.4037485714285714,7.300000000000001,7.32,7.28,7.34,7.26,7.359999999999999,7.24,7.38,8.44,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,64
73,,0,79.14003944773175,cifs/acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean.cif,triclinic,0.6285671340207963,0.18472541507024265,6.640000000000001,6.62,6.66,6.6,6.68,6.58,6.7,6.5600000000000005,6.72,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,78
74,,0,35.53776540201879,cifs/ACUBAB_clean.cif,triclinic,2.309769265036909,0.47921153646643844,7.4399999999999995,7.42,7.46,7.4,7.48,7.38,7.5,7.359999999999999,7.52,7.34,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,48
75,,0,75.51179108796296,cifs/ACUFEK_clean.cif,triclinic,0.5594237908735867,0.2188959568133122,6.5600000000000005,6.58,6.54,6.52,6.6,5.36,5.34,8.26,10.719999999999999,5.38,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
76,,0,68.52521216737688,cifs/ACUJOZ_manual.cif,triclinic,0.6942829319838499,0.26732769568472503,7.58,7.6,12.06,12.08,7.5600000000000005,7.62,12.04,12.100000000000001,7.54,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
77,,0,22.22222222222222,cifs/ACUTOI_clean.cif,triclinic,1.7199260705522774,0.6069769602378298,8.52,8.54,7.720000000000001,7.74,7.7,8.5,8.56,7.76,7.68,8.48,0,8,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
78,,0,11.989795918367346,cifs/ADABIS_clean.cif,triclinic,1.6529579954216596,0.6107353036280153,6.92,6.9399999999999995,6.9,6.96,6.88,14.56,14.58,6.98,14.540000000000001,14.06,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
79,,0,20.871985157699445,cifs/ADABUE_clean.cif,triclinic,1.4663007090370388,0.5517261918944033,6.18,6.16,6.2,6.140000000000001,6.22,6.12,6.24,13.66,13.68,6.1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
80,,0,62.23806486880466,cifs/ADARAA_clean.cif,triclinic,0.8819258775209066,0.3133298943003085,9.92,9.940000000000001,9.9,9.96,9.879999999999999,9.98,9.86,10.440000000000001,10.42,10.0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,72,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,216
81,,0,85.78425125170688,cifs/ADASAB_charged.cif,triclinic,0.3439384665015891,0.1319646958134776,7.18,7.16,7.2,7.140000000000001,7.220000000000001,8.18,8.16,7.12,7.24,8.2,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
82,,0,83.15371900826446,cifs/ADASEF_clean.cif,triclinic,0.43560209295728564,0.1522672584178982,6.5,6.48,6.52,6.46,7.08,7.0600000000000005,7.1,6.54,6.4399999999999995,7.04,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
83,,0,72.82420904869883,cifs/ADASIJ_clean.cif,triclinic,0.6292462337200236,0.23916779447213196,11.08,11.06,11.100000000000001,11.04,6.02,11.120000000000001,6.04,6.0,11.02,7.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
84,,0,73.75283446712018,cifs/ADASOP_clean.cif,triclinic,0.6316783279075227,0.23516782343461703,11.06,11.08,11.04,11.100000000000001,6.02,11.02,6.0,6.04,11.120000000000001,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,120
85,,0,73.90180878552972,cifs/ADASUV_clean.cif,triclinic,0.6256889904961808,0.243632845673662,11.04,11.06,6.0,11.02,6.02,5.98,11.08,6.04,11.0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
86,,0,85.47705933002582,cifs/ADATAC_clean.cif,triclinic,0.3372820687557362,0.13479888988512057,6.22,6.2,6.24,6.18,6.78,6.26,6.76,6.8,10.780000000000001,8.08,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,120
87,,0,87.77113702623906,cifs/ADATEG_manual.cif,triclinic,0.23877258003526627,0.11056340388853311,6.68,6.7,6.66,6.72,6.640000000000001,6.3,6.74,6.32,6.28,6.34,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
88,,0,85.36111111111111,cifs/ADATIK_clean.cif,triclinic,0.3775727525444629,0.13378748655190964,6.0,6.02,5.98,6.54,6.5600000000000005,6.04,6.52,5.96,6.58,6.5,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
89,,0,65.23996604347225,cifs/ADATOQ_clean.cif,triclinic,0.6320628850794222,0.2767499158005654,8.42,8.44,8.4,8.46,8.379999999999999,8.48,8.36,8.5,8.34,8.52,0,0,0,0,0,0,12,0,0,0,0,80,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,,0,64.4463309182082,cifs/ADATUW_clean.cif,triclinic,0.6405980549715544,0.2847447395324707,8.46,8.48,8.44,8.5,8.42,8.52,8.4,8.54,8.379999999999999,8.56,0,0,0,0,0,0,12,0,0,0,0,80,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,,0,63.91329240123981,cifs/ADAVAE_clean.cif,triclinic,0.6553230002486302,0.28643471460171266,8.52,8.54,8.5,8.56,8.48,8.58,8.46,8.6,5.0,8.44,0,0,0,0,0,0,12,0,0,0,0,80,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,,0,63.84222059897735,cifs/ADAVEI_clean.cif,triclinic,0.6562533794137165,0.28629704503503495,8.54,8.52,8.56,8.5,8.58,8.48,8.6,8.46,5.0,8.620000000000001,0,0,0,0,0,0,12,0,0,0,0,80,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,,0,64.60031982311018,cifs/ADAVIM_clean.cif,triclinic,0.6375681092859133,0.279177188873291,8.46,8.44,8.48,8.42,8.5,8.4,8.52,8.379999999999999,8.54,8.36,0,0,0,0,0,0,12,0,0,0,0,80,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,,0,39.39393939393939,cifs/ADAXEK_clean.cif,triclinic,1.2634168121838434,0.4981362007168459,7.46,7.4399999999999995,7.48,7.42,7.5,7.4,7.52,9.0,8.98,7.38,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
95,,0,31.661538461538463,cifs/ADAXIO_clean.cif,triclinic,1.2806037115269084,0.521087271340052,8.3,8.32,8.280000000000001,8.34,8.26,8.36,8.24,8.379999999999999,8.22,8.4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
96,,0,30.320512820512818,cifs/ADEGIA01_clean.cif,triclinic,1.6014175471179513,0.5088808250572956,9.600000000000001,9.620000000000001,9.58,10.34,10.36,15.88,15.86,10.32,9.64,10.379999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
97,,0,31.21794871794872,cifs/ADEGIA_clean.cif,triclinic,1.5967211134295682,0.5050292844410491,9.600000000000001,9.620000000000001,10.36,15.84,9.58,10.379999999999999,10.34,9.64,15.82,15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
98,,0,31.180555555555557,cifs/ADIQEL_clean.cif,triclinic,1.2376158998141145,0.5293768450776537,11.600000000000001,11.620000000000001,11.58,11.64,11.56,11.66,11.54,11.68,11.52,11.7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
